clientid,income,age,loan,default
1870,55299.78724,62.19314775,8052.381283,0
1871,49501.90592,50.78811185,2226.81958,0
1872,61765.70904,59.95587347,3649.643103,0
1873,48430.99367,18.50809359,6069.649094,1
1874,66366.95742,41.57616997,465.0115658,0
1875,55320.78001,29.41721633,5990.716973,0
1876,48774.28816,62.84084913,3728.483342,0
1877,61679.95316,24.1914258,3060.030168,0
1878,61485.1796,60.18819954,3211.670281,0
1879,24402.44017,52.02759737,101.2185381,0
1880,21258.90278,54.22456338,706.6197387,0
1881,48763.68054,28.0602953,8172.052504,1
1882,24406.89381,37.9053185,1733.403111,0
1883,61693.58631,25.68422605,1568.863689,0
1884,22748.03304,26.94071725,108.6299113,0
1885,21479.94672,24.3142805,1098.073365,0
1886,51286.6564,45.85982714,1134.234384,0
1887,27153.66392,48.81803283,3177.517372,0
1888,36370.49398,39.67078913,2855.2161,0
1889,32400.54496,61.67923932,3591.797505,0
1890,60434.16443,63.21861647,2474.248112,0
1891,57303.47976,52.15536585,10491.63215,0
1892,42994.68224,36.42561073,4453.824617,0
1893,68339.80794,23.36532355,2505.868398,0
1894,49292.30314,20.62232701,967.1345882,0
1895,57802.4297,43.04172886,6796.590935,0
1896,50779.38079,39.43591481,6859.836596,0
1897,35993.98976,53.93902055,93.89580488,0
1898,21771.12934,33.68777873,350.4455484,0
1899,61414.80126,56.88918916,9743.609259,0
1900,35784.66349,46.54787028,110.2028905,0
1901,24791.1867,39.64327145,4844.680983,0
1902,49048.75736,52.05179371,6363.113668,0
1903,69852.05872,62.20231314,9246.265058,0
1904,21217.74746,21.36568696,2690.768134,1
1905,48031.06741,43.67016376,7826.325909,0
1906,64072.31322,61.15839923,2426.008622,0
1907,56689.4639,41.00340032,5740.591698,0
1908,45769.25952,55.82719728,8236.476519,0
1909,35020.48877,24.99191048,6832.803042,1
1910,56751.92851,59.20442489,7877.330041,0
1911,27363.6318,44.38642089,3215.263093,0
1912,48455.71741,27.47626829,1780.507334,0
1913,21424.09133,36.91843838,1795.223958,0
1914,69992.33271,41.77123143,52.87219028,0
1915,68110.23995,32.17157472,11029.66771,1
1916,48015.55474,28.2417962,54.00824238,0
1917,23102.21779,35.76168337,1779.574528,0
1918,46134.85414,54.86544593,8716.611259,0
1919,48547.96138,56.64147426,1940.870699,0
1920,26095.02691,58.10209089,5143.490416,0
1921,64057.84479,59.85843482,5774.281958,0
1922,24454.19062,52.39086216,864.9687379,0
1923,40506.94401,52.24151412,5961.531816,0
1924,43421.04574,27.21744021,4705.757083,0
1925,55881.5418,33.30668529,8383.074165,1
1926,45917.60069,45.15712066,8253.273858,0
1927,52901.90954,60.26135933,729.3773772,0
1928,41183.82466,56.03236488,7606.993239,0
1929,25379.91548,24.92908735,4693.111697,1
1930,27514.08847,36.27868438,192.1446105,0
1931,44241.283,19.98253883,8733.179295,1
1932,29076.33771,41.2224627,286.2644342,0
1933,60536.91287,32.32617541,3132.551831,0
1934,47881.956,38.09981235,5575.635648,0
1935,49144.37106,51.89382023,1633.03578,0
1936,33707.80104,59.91764355,321.5789312,0
1937,46442.28279,28.84595832,1484.561548,0
1938,25602.95725,28.4463766,2214.922493,0
1939,61236.39608,36.00169172,6562.903837,0
1940,48187.34788,55.53300959,2003.41185,0
1941,29933.20193,18.65902132,5953.521871,1
1942,41027.90736,44.77193547,4369.218876,0
1943,49990.66011,45.54275512,1896.754994,0
1944,59792.50859,24.18749914,660.2414526,0
1945,35879.51999,41.07293472,5335.403499,0
1946,29102.22172,27.1292334,1890.447478,0
1947,30047.81941,51.07732459,5768.742735,0
1948,59299.16272,36.98427692,4944.056264,0
1949,64484.0148,33.09942354,1391.601802,0
1950,36352.42229,43.71886432,6239.247526,0
1951,66034.7543,60.7262946,3913.782124,0
1952,51650.27137,40.1050569,3743.003437,0
1953,31898.15991,41.31715911,2015.182969,0
1954,58780.2335,18.70173368,5029.707636,0
1955,67754.10467,42.9807849,2989.950997,0
1956,48500.26815,61.30480025,7054.606149,0
1957,55704.79816,48.51661891,5594.332971,0
1958,50458.9582,52.31456503,9852.889427,0
1959,48263.00343,28.54960456,7798.793463,1
1960,38755.16271,56.35542661,4244.498033,0
1961,68131.6643,57.40525789,7813.23983,0
1962,28991.42394,37.16515694,1249.347564,0
1963,35108.55795,40.74341282,4002.991276,0
1964,28858.59887,23.69458972,3764.815174,1
1965,22800.79677,28.19825664,3740.900936,1
1966,29572.9759,39.2304778,5006.253823,0
1967,21982.01737,34.91551629,4265.173704,1
1968,45576.83836,38.67104976,4952.653346,0
1969,55068.66894,51.7573598,4852.766598,0
1970,56441.01624,43.20699111,9043.756044,0
1971,68047.92531,47.69451986,4023.064765,0
1972,36275.73586,30.30818374,644.3841948,0
1973,52389.36685,54.96931281,10398.82059,0
1974,23678.37611,47.4664851,1779.814597,0
1975,37707.64295,31.34404787,268.2909708,0
1976,57753.56896,54.23591535,5067.449964,0
1977,30529.96329,47.60440226,6046.840845,0
1978,44022.26874,31.1926268,1707.67287,0
1979,58533.88468,40.51896256,7832.443321,0
1980,33702.53183,48.14840359,922.0365897,0
1981,40236.87207,52.58077285,4354.314412,0
1982,62619.15599,43.99946111,3959.611772,0
1983,50738.36219,45.99319907,9719.562798,0
1984,64466.76014,33.32714402,8537.369666,1
1985,64636.40219,60.886966,2583.106425,0
1986,22371.52219,39.14222532,2291.856428,0
1987,67994.98847,38.62225938,7289.014109,0
1988,49640.0047,20.54240863,5760.858734,0
1989,42067.24645,24.27061152,4601.606183,0
1990,43662.09269,25.25260926,7269.596897,1
1991,34237.57542,34.10165393,2658.090632,0
1992,26300.44655,45.53938522,2317.393678,0
1993,30803.80616,23.25008412,623.0241528,0
1994,54421.41016,26.8219284,3273.631823,0
1995,24254.70079,37.75162224,2225.284643,0
1996,59221.04487,48.51817941,1926.729397,0
1997,69516.12757,23.16210447,3503.176156,0
1998,44311.44926,28.0171669,5522.786693,1
1999,43756.0566,63.97179584,1622.722598,0
2000,69436.57955,56.15261703,7378.833599,0
